method,budget,trial,f1,seconds
EXP010,5,153,0.5441129076230834,0.024869441986083984
EXPF,5,153,0.4674926066907275,0.04974770545959473
ASTRA_AGF,25,153,0.6804064516460321,0.8063979148864746
Coordinate_RF,25,153,0.6768074687822621,0.7823295593261719
EXP010,25,153,0.5971674147308478,0.02455449104309082
EXPF,25,153,0.6099800332274404,0.08118796348571777
ASTRA_AGF,50,153,0.6895059551266373,0.8175764083862305
Coordinate_RF,50,153,0.6939519882929391,0.8450112342834473
EXP010,50,153,0.6092000513787409,0.024342060089111328
EXPF,50,153,0.6245719217815121,0.08304119110107422
ASTRA_AGF,100,153,0.7165958538660145,0.9213740825653076
Coordinate_RF,100,153,0.7408650101008436,0.9882137775421143
EXP010,100,153,0.6215170359722361,0.041359663009643555
EXPF,100,153,0.6527593849935389,0.10764360427856445
ASTRA_AGF,200,153,0.7328571197101679,1.098440408706665
Coordinate_RF,200,153,0.7563343610898221,1.0663669109344482
EXP010,200,153,0.6232735639205571,0.02923130989074707
EXPF,200,153,0.6598565164603767,0.09289765357971191
ASTRA_AGF,5,154,0.6554111819743683,0.6539247035980225
Coordinate_RF,5,154,0.6555239954410392,0.7292327880859375
EXP010,5,154,0.5605548542409211,0.01814889907836914
EXPF,5,154,0.5819770330284864,0.047731876373291016
ASTRA_AGF,25,154,0.6876904972299986,0.8309650421142578
Coordinate_RF,25,154,0.6880380863692164,0.7825586795806885
EXP010,25,154,0.608345666721274,0.03597116470336914
EXPF,25,154,0.6396713142260123,0.0879371166229248
ASTRA_AGF,50,154,0.7042487345753747,0.846717357635498
Coordinate_RF,50,154,0.7185180467036116,0.8486001491546631
EXP010,50,154,0.6205696532384739,0.029048681259155273
EXPF,50,154,0.6509365182343443,0.0848536491394043
ASTRA_AGF,100,154,0.7083152339866169,0.9341034889221191
Coordinate_RF,100,154,0.7232578476616616,0.9750721454620361
EXP010,100,154,0.6260717317833261,0.02996039390563965
EXPF,100,154,0.6612969942967494,0.10098528861999512
ASTRA_AGF,200,154,0.7280855332969604,1.1308956146240234
Coordinate_RF,200,154,0.7431982472337918,1.0995378494262695
EXP010,200,154,0.6247294483605069,0.026082515716552734
EXPF,200,154,0.6624013897748309,0.08144164085388184
ASTRA_AGF,5,155,0.6474995630827614,0.6692800521850586
Coordinate_RF,5,155,0.6555900672545028,0.7217748165130615
EXP010,5,155,0.6211868218467886,0.01620197296142578
EXPF,5,155,0.5544671833850201,0.05619382858276367
ASTRA_AGF,25,155,0.6831200854254198,0.830054759979248
Coordinate_RF,25,155,0.6886249297405365,0.8544747829437256
EXP010,25,155,0.6117843198369902,0.02911853790283203
EXPF,25,155,0.6286375622848636,0.08073544502258301
ASTRA_AGF,50,155,0.6894729575415449,0.8257193565368652
Coordinate_RF,50,155,0.6974103144167576,0.8253214359283447
EXP010,50,155,0.6183405541985094,0.021964073181152344
EXPF,50,155,0.6398139801130942,0.07793307304382324
ASTRA_AGF,100,155,0.7090164108716623,0.9577269554138184
Coordinate_RF,100,155,0.7191048990521802,0.9736926555633545
EXP010,100,155,0.6179516629970137,0.01992940902709961
EXPF,100,155,0.6468028371022541,0.07192373275756836
ASTRA_AGF,200,155,0.7304735073598897,1.101050615310669
Coordinate_RF,200,155,0.7511255147284962,1.0963830947875977
EXP010,200,155,0.6115631653561566,0.0257112979888916
EXPF,200,155,0.6497253759578591,0.08179020881652832
ASTRA_AGF,5,156,0.6390054341060322,0.6668305397033691
Coordinate_RF,5,156,0.6398408081473518,0.7767436504364014
EXP010,5,156,0.5962760300848089,0.02201676368713379
EXPF,5,156,0.49952307171683485,0.040975093841552734
ASTRA_AGF,25,156,0.6707626174409775,0.8972492218017578
Coordinate_RF,25,156,0.6730164999764112,0.8129913806915283
EXP010,25,156,0.6031435340690748,0.02856731414794922
EXPF,25,156,0.6263911202129278,0.06960892677307129
ASTRA_AGF,50,156,0.6806210814523357,0.8720996379852295
Coordinate_RF,50,156,0.6906540739638705,0.8383283615112305
EXP010,50,156,0.6098173656181693,0.027942419052124023
EXPF,50,156,0.6457358777981941,0.08124494552612305
ASTRA_AGF,100,156,0.6934913730418135,0.9016079902648926
Coordinate_RF,100,156,0.7134999840823804,0.9521775245666504
EXP010,100,156,0.6220290515186754,0.025835037231445312
EXPF,100,156,0.6500604108399782,0.07623434066772461
ASTRA_AGF,200,156,0.7396578007823048,1.064640998840332
Coordinate_RF,200,156,0.7509104514181938,1.0851304531097412
EXP010,200,156,0.624620935356303,0.0342860221862793
EXPF,200,156,0.6616601115363477,0.08082318305969238
ASTRA_AGF,5,157,0.6422433279768038,0.7222459316253662
Coordinate_RF,5,157,0.6401149271126972,0.6635358333587646
EXP010,5,157,0.5130411191900849,0.01625204086303711
EXPF,5,157,0.5813778865081431,0.04702472686767578
ASTRA_AGF,25,157,0.6811372423261155,0.8528344631195068
Coordinate_RF,25,157,0.6881934152215825,0.8528165817260742
EXP010,25,157,0.5960725385483031,0.0212709903717041
EXPF,25,157,0.639107443434576,0.07535290718078613
ASTRA_AGF,50,157,0.7029835613273816,0.8241932392120361
Coordinate_RF,50,157,0.696175858744399,0.8240790367126465
EXP010,50,157,0.6147738517655464,0.024436473846435547
EXPF,50,157,0.6437944778030236,0.07690048217773438
ASTRA_AGF,100,157,0.7108939471972069,0.9557805061340332
Coordinate_RF,100,157,0.7185013792174209,0.8942577838897705
EXP010,100,157,0.6156108495109437,0.02218770980834961
EXPF,100,157,0.6467763217706244,0.08114767074584961
ASTRA_AGF,200,157,0.7328227305854613,1.1447219848632812
Coordinate_RF,200,157,0.7470476635651926,1.0820930004119873
EXP010,200,157,0.6234252344024818,0.02601337432861328
EXPF,200,157,0.6590767418507615,0.08071041107177734
ASTRA_AGF,5,158,0.6345617074959498,0.6696596145629883
Coordinate_RF,5,158,0.634126648364098,0.7277333736419678
EXP010,5,158,0.526105853012362,0.023166894912719727
EXPF,5,158,0.46469724338895047,0.046274423599243164
ASTRA_AGF,25,158,0.6531071366312908,0.8127491474151611
Coordinate_RF,25,158,0.654054573240307,0.8548648357391357
EXP010,25,158,0.6158301059090041,0.028264760971069336
EXPF,25,158,0.6216431064878571,0.07707810401916504
ASTRA_AGF,50,158,0.6951694987832707,0.8228602409362793
Coordinate_RF,50,158,0.7021405824704356,0.839972972869873
EXP010,50,158,0.6238762971832578,0.021147966384887695
EXPF,50,158,0.639844921645088,0.06983256340026855
ASTRA_AGF,100,158,0.7176296647297978,0.9085209369659424
Coordinate_RF,100,158,0.7336798469081955,0.879688024520874
EXP010,100,158,0.6278042102509548,0.03301215171813965
EXPF,100,158,0.6504958573899595,0.07453417778015137
ASTRA_AGF,200,158,0.7421300377367759,1.139383316040039
Coordinate_RF,200,158,0.7566569553940126,1.053807020187378
EXP010,200,158,0.6232609823124244,0.02314162254333496
EXPF,200,158,0.6566446361961689,0.07874107360839844
ASTRA_AGF,5,159,0.6405278375213349,0.6532695293426514
Coordinate_RF,5,159,0.6420299188888854,0.6633365154266357
EXP010,5,159,0.5663077085808372,0.0233156681060791
EXPF,5,159,0.5444373582469508,0.0399317741394043
ASTRA_AGF,25,159,0.6782484984719395,0.8093612194061279
Coordinate_RF,25,159,0.6849439853451293,0.8280370235443115
EXP010,25,159,0.5752435724551643,0.019835233688354492
EXPF,25,159,0.6094762522320462,0.07800817489624023
ASTRA_AGF,50,159,0.6914909471956621,0.8663082122802734
Coordinate_RF,50,159,0.6977820770521325,0.833195686340332
EXP010,50,159,0.5853707269099964,0.02106189727783203
EXPF,50,159,0.625889833640737,0.07342028617858887
ASTRA_AGF,100,159,0.7169612460873224,0.8795878887176514
Coordinate_RF,100,159,0.7294011977559481,0.9500207901000977
EXP010,100,159,0.6063259094364113,0.02317023277282715
EXPF,100,159,0.6524459872324538,0.06895995140075684
ASTRA_AGF,200,159,0.7360109139217513,1.0862536430358887
Coordinate_RF,200,159,0.74868773107442,1.1218540668487549
EXP010,200,159,0.6181794398130739,0.027724027633666992
EXPF,200,159,0.6632207450850091,0.07267141342163086
ASTRA_AGF,5,160,0.661411690670821,0.6688389778137207
Coordinate_RF,5,160,0.6613090055554148,0.6907908916473389
EXP010,5,160,0.6064300123463379,0.01564931869506836
EXPF,5,160,0.5492051065594572,0.04105544090270996
ASTRA_AGF,25,160,0.6707441184548495,0.8180499076843262
Coordinate_RF,25,160,0.6825053064858638,0.8093583583831787
EXP010,25,160,0.6260022472230413,0.025337934494018555
EXPF,25,160,0.6373285657754779,0.07277178764343262
ASTRA_AGF,50,160,0.6981949216462464,0.8817360401153564
Coordinate_RF,50,160,0.7009803731409759,0.8575401306152344
EXP010,50,160,0.625220013084095,0.027446985244750977
EXPF,50,160,0.6442179642559485,0.07307577133178711
ASTRA_AGF,100,160,0.7142694069698222,0.8913910388946533
Coordinate_RF,100,160,0.7284014894620823,0.9073660373687744
EXP010,100,160,0.625745249049165,0.0231781005859375
EXPF,100,160,0.6565821211356707,0.0850214958190918
ASTRA_AGF,200,160,0.7269837988089709,1.1335604190826416
Coordinate_RF,200,160,0.7443443275878496,1.1322059631347656
EXP010,200,160,0.6220675176296099,0.02828526496887207
EXPF,200,160,0.6574652907014109,0.07354331016540527
ASTRA_AGF,5,161,0.6578136684561505,0.6826493740081787
Coordinate_RF,5,161,0.6597620400978436,0.6766946315765381
EXP010,5,161,0.5826838445677152,0.015292644500732422
EXPF,5,161,0.5909469532192495,0.04671788215637207
ASTRA_AGF,25,161,0.6598786829015899,0.7781383991241455
Coordinate_RF,25,161,0.6738526913493503,0.81870436668396
EXP010,25,161,0.6295193246088413,0.026939868927001953
EXPF,25,161,0.6531826074974061,0.07275605201721191
ASTRA_AGF,50,161,0.689783318806278,0.9231400489807129
Coordinate_RF,50,161,0.6931668252621972,0.8514747619628906
EXP010,50,161,0.6232478226097248,0.024109840393066406
EXPF,50,161,0.6506903285156135,0.06778621673583984
ASTRA_AGF,100,161,0.7056137233625881,0.9153659343719482
Coordinate_RF,100,161,0.7186856337317099,0.913916826248169
EXP010,100,161,0.6206296625480889,0.025607585906982422
EXPF,100,161,0.6483843628421837,0.07863140106201172
ASTRA_AGF,200,161,0.7327549096239147,1.1047823429107666
Coordinate_RF,200,161,0.7471703911031907,1.207468032836914
EXP010,200,161,0.6206732267932331,0.03053116798400879
EXPF,200,161,0.6577772111626924,0.0736696720123291
ASTRA_AGF,5,162,0.6553977498034071,0.660151481628418
Coordinate_RF,5,162,0.6544332261724884,0.6996679306030273
EXP010,5,162,0.6063045451240383,0.0158843994140625
EXPF,5,162,0.5920954684342825,0.04915452003479004
ASTRA_AGF,25,162,0.6694413597814003,0.8493590354919434
Coordinate_RF,25,162,0.669332467018747,0.8026208877563477
EXP010,25,162,0.589346737473911,0.025989770889282227
EXPF,25,162,0.6264767469314063,0.0831451416015625
ASTRA_AGF,50,162,0.6710066479766164,0.9658610820770264
Coordinate_RF,50,162,0.68566348023259,0.8498580455780029
EXP010,50,162,0.614592642570915,0.02582836151123047
EXPF,50,162,0.6308191549631695,0.08497858047485352
ASTRA_AGF,100,162,0.7071801545852319,0.9002842903137207
Coordinate_RF,100,162,0.7210692172925974,0.9909207820892334
EXP010,100,162,0.624952705125789,0.027926921844482422
EXPF,100,162,0.65404025395095,0.07068848609924316
ASTRA_AGF,200,162,0.7336728822864281,1.0739967823028564
Coordinate_RF,200,162,0.7471106074135204,1.173893928527832
EXP010,200,162,0.6261057072581336,0.03398394584655762
EXPF,200,162,0.6573382785718472,0.07233619689941406
ASTRA_AGF,5,163,0.6448309772605361,0.6710629463195801
Coordinate_RF,5,163,0.648929645642416,0.669886589050293
EXP010,5,163,0.5932807373592022,0.020107746124267578
EXPF,5,163,0.6090912747932774,0.05204415321350098
ASTRA_AGF,25,163,0.6818293535194536,0.7973573207855225
Coordinate_RF,25,163,0.6898574179494167,0.7874367237091064
EXP010,25,163,0.5886174742943084,0.027302026748657227
EXPF,25,163,0.6040990696404303,0.0773305892944336
ASTRA_AGF,50,163,0.6920379349749166,0.8632690906524658
Coordinate_RF,50,163,0.7041897030733472,0.9015202522277832
EXP010,50,163,0.5959704920537748,0.026042699813842773
EXPF,50,163,0.6335123062610993,0.08252716064453125
ASTRA_AGF,100,163,0.712111668308302,0.8999791145324707
Coordinate_RF,100,163,0.7292686744136692,0.9076075553894043
EXP010,100,163,0.6231737507235948,0.020859479904174805
EXPF,100,163,0.6643748200332974,0.07232332229614258
ASTRA_AGF,200,163,0.7337134692865157,1.0819475650787354
Coordinate_RF,200,163,0.749970302895005,1.1702890396118164
EXP010,200,163,0.6247046867426239,0.027913331985473633
EXPF,200,163,0.662028681240014,0.07045769691467285
ASTRA_AGF,5,164,0.6422342472223791,0.6638915538787842
Coordinate_RF,5,164,0.6410064906503432,0.6866974830627441
EXP010,5,164,0.579778664841713,0.017373323440551758
EXPF,5,164,0.5205422470378851,0.04524970054626465
ASTRA_AGF,25,164,0.6821940367024015,0.7915434837341309
Coordinate_RF,25,164,0.6848077345033505,0.8425211906433105
EXP010,25,164,0.6150026531880228,0.022684574127197266
EXPF,25,164,0.6372904528686637,0.07530689239501953
ASTRA_AGF,50,164,0.7087308737235148,0.8631882667541504
Coordinate_RF,50,164,0.7125911028365061,0.8905696868896484
EXP010,50,164,0.6159769148687776,0.034275054931640625
EXPF,50,164,0.6453566579902854,0.0932164192199707
ASTRA_AGF,100,164,0.7150338288189922,0.8795313835144043
Coordinate_RF,100,164,0.7284659083285441,0.8979125022888184
EXP010,100,164,0.6150598467276984,0.026553869247436523
EXPF,100,164,0.6527513018812919,0.07625102996826172
ASTRA_AGF,200,164,0.7414856545433135,1.1018052101135254
Coordinate_RF,200,164,0.7596078747361426,1.1004140377044678
EXP010,200,164,0.62267100273053,0.02094435691833496
EXPF,200,164,0.6581621335572077,0.07842707633972168
ASTRA_AGF,5,165,0.6598090585769325,0.6783521175384521
Coordinate_RF,5,165,0.6601349603574018,0.6622228622436523
EXP010,5,165,0.5675256962587063,0.02237224578857422
EXPF,5,165,0.5990693222937056,0.04909253120422363
ASTRA_AGF,25,165,0.6663949406043661,0.7912898063659668
Coordinate_RF,25,165,0.6781737637761374,0.8920936584472656
EXP010,25,165,0.6154589529238268,0.030462265014648438
EXPF,25,165,0.6361111325415348,0.07844781875610352
ASTRA_AGF,50,165,0.7027747954942881,0.8278193473815918
Coordinate_RF,50,165,0.7218951637236922,0.9548141956329346
EXP010,50,165,0.6273919605315597,0.023067712783813477
EXPF,50,165,0.656430755122182,0.07325530052185059
ASTRA_AGF,100,165,0.7219236182325397,0.8952353000640869
Coordinate_RF,100,165,0.7351512121102092,0.8956539630889893
EXP010,100,165,0.6292398420541994,0.027053117752075195
EXPF,100,165,0.657712644525544,0.07807421684265137
ASTRA_AGF,200,165,0.7427790761799251,1.1330986022949219
Coordinate_RF,200,165,0.753300486930658,1.1099021434783936
EXP010,200,165,0.6286764651975456,0.023207902908325195
EXPF,200,165,0.6630173480339339,0.08166146278381348
ASTRA_AGF,5,166,0.6488515895918581,0.7512199878692627
Coordinate_RF,5,166,0.6480661389149367,0.693861722946167
EXP010,5,166,0.5983100283868844,0.016560792922973633
EXPF,5,166,0.5007092355294556,0.05588698387145996
ASTRA_AGF,25,166,0.6809235693611875,0.7846212387084961
Coordinate_RF,25,166,0.6928336183449546,0.846860408782959
EXP010,25,166,0.6250809311130233,0.027855873107910156
EXPF,25,166,0.6446947979102989,0.09853434562683105
ASTRA_AGF,50,166,0.682223963922421,0.8188447952270508
Coordinate_RF,50,166,0.6907021367401337,0.8777689933776855
EXP010,50,166,0.619866697168464,0.03197479248046875
EXPF,50,166,0.6402612455371044,0.143937349319458
ASTRA_AGF,100,166,0.6966170489854522,0.8779563903808594
Coordinate_RF,100,166,0.720676070694839,0.898190975189209
EXP010,100,166,0.6220627444522029,0.03192496299743652
EXPF,100,166,0.6414292591907844,0.07542681694030762
ASTRA_AGF,200,166,0.7298353515144816,1.1012206077575684
Coordinate_RF,200,166,0.7511920825455526,1.1645753383636475
EXP010,200,166,0.6244146946326747,0.025626182556152344
EXPF,200,166,0.652134036589413,0.0825347900390625
ASTRA_AGF,5,167,0.6373632101430771,0.7408766746520996
Coordinate_RF,5,167,0.6324964623201613,0.7091348171234131
EXP010,5,167,0.5961493931047872,0.024404525756835938
EXPF,5,167,0.5652315109488301,0.0632319450378418
ASTRA_AGF,25,167,0.6722287129499883,0.8238601684570312
Coordinate_RF,25,167,0.6669114925244428,0.8028395175933838
EXP010,25,167,0.6162580175934103,0.03403282165527344
EXPF,25,167,0.6322308371760899,0.10361623764038086
ASTRA_AGF,50,167,0.6940372368472023,0.8164999485015869
Coordinate_RF,50,167,0.6981304330040232,0.8448657989501953
EXP010,50,167,0.6208493024676349,0.027437210083007812
EXPF,50,167,0.6460492335150156,0.08074569702148438
ASTRA_AGF,100,167,0.719175666646104,0.8949601650238037
Coordinate_RF,100,167,0.7343598010389215,0.9010653495788574
EXP010,100,167,0.6273366565488476,0.02705240249633789
EXPF,100,167,0.6575268562933332,0.08366751670837402
ASTRA_AGF,200,167,0.723884583155125,1.1444225311279297
Coordinate_RF,200,167,0.7426033495812315,1.0940651893615723
EXP010,200,167,0.6257817183335841,0.025014877319335938
EXPF,200,167,0.6585030157171514,0.07419085502624512
ASTRA_AGF,5,168,0.6448639430052993,0.7503583431243896
Coordinate_RF,5,168,0.648507636584255,0.6846344470977783
EXP010,5,168,0.6162590426377926,0.03061366081237793
EXPF,5,168,0.6210712951774968,0.05125927925109863
ASTRA_AGF,25,168,0.6829408767541901,0.7754566669464111
Coordinate_RF,25,168,0.6896577605514059,0.789618968963623
EXP010,25,168,0.6179482673643876,0.02564239501953125
EXPF,25,168,0.657665836720456,0.08568835258483887
ASTRA_AGF,50,168,0.7011349470732857,0.8782157897949219
Coordinate_RF,50,168,0.7109973047783879,0.8710203170776367
EXP010,50,168,0.6293407346639454,0.02592182159423828
EXPF,50,168,0.6631850529334422,0.08026719093322754
ASTRA_AGF,100,168,0.7199599821850986,0.9550533294677734
Coordinate_RF,100,168,0.740360893600161,0.8986413478851318
EXP010,100,168,0.6275295021126629,0.03669595718383789
EXPF,100,168,0.6599385136118928,0.09520316123962402
ASTRA_AGF,200,168,0.7311118949262065,1.0802712440490723
Coordinate_RF,200,168,0.7483794825850898,1.1108005046844482
EXP010,200,168,0.6248794396414002,0.026488542556762695
EXPF,200,168,0.6589401010898048,0.08734536170959473
ASTRA_AGF,5,169,0.620586084532149,0.7230253219604492
Coordinate_RF,5,169,0.6222085805727885,0.7067086696624756
EXP010,5,169,0.5434333282970767,0.01627349853515625
EXPF,5,169,0.4958394939323767,0.04546475410461426
ASTRA_AGF,25,169,0.6680303694870675,0.767564058303833
Coordinate_RF,25,169,0.6645368285424804,0.7986085414886475
EXP010,25,169,0.6109410775490152,0.020830154418945312
EXPF,25,169,0.6324904544742117,0.07828640937805176
ASTRA_AGF,50,169,0.6852913408642415,0.8738644123077393
Coordinate_RF,50,169,0.6984976269617406,0.8321974277496338
EXP010,50,169,0.6140041245942958,0.03273582458496094
EXPF,50,169,0.6376822589412579,0.07347393035888672
ASTRA_AGF,100,169,0.7148303417780985,0.9478962421417236
Coordinate_RF,100,169,0.7228335078516666,0.9111824035644531
EXP010,100,169,0.6188760975384979,0.03246474266052246
EXPF,100,169,0.6515415411386873,0.07622480392456055
ASTRA_AGF,200,169,0.7367459568407744,1.0663228034973145
Coordinate_RF,200,169,0.7563862501775656,1.119584083557129
EXP010,200,169,0.6241956539964091,0.02413177490234375
EXPF,200,169,0.6603924824283235,0.07003593444824219
ASTRA_AGF,5,170,0.6530961877868553,0.7052230834960938
Coordinate_RF,5,170,0.6551150733386063,0.688929557800293
EXP010,5,170,0.5844903382734493,0.020161867141723633
EXPF,5,170,0.5617161097358492,0.05581164360046387
ASTRA_AGF,25,170,0.6815710404089622,0.7826147079467773
Coordinate_RF,25,170,0.692181256482895,0.7992303371429443
EXP010,25,170,0.6216091152167333,0.02521657943725586
EXPF,25,170,0.6514352547229239,0.0885305404663086
ASTRA_AGF,50,170,0.7082043451714684,0.8985388278961182
Coordinate_RF,50,170,0.7165050864050984,0.80924391746521
EXP010,50,170,0.6225095689566187,0.03378605842590332
EXPF,50,170,0.6538480656792226,0.0770728588104248
ASTRA_AGF,100,170,0.7220908483200725,0.9961426258087158
Coordinate_RF,100,170,0.7375786594686391,0.8801000118255615
EXP010,100,170,0.6164544263474383,0.0211794376373291
EXPF,100,170,0.6528241735314084,0.07631564140319824
ASTRA_AGF,200,170,0.7333336165643979,1.054563045501709
Coordinate_RF,200,170,0.7488380700454101,1.1263642311096191
EXP010,200,170,0.6223539614208563,0.022648096084594727
EXPF,200,170,0.6581855149053822,0.07419824600219727
ASTRA_AGF,5,171,0.6373866735081795,0.679591178894043
Coordinate_RF,5,171,0.6360444590754553,0.7564413547515869
EXP010,5,171,0.5366125578837178,0.06676864624023438
EXPF,5,171,0.5074643338994881,0.05240917205810547
ASTRA_AGF,25,171,0.6732190526011101,0.7926058769226074
Coordinate_RF,25,171,0.6758868281230088,0.8095452785491943
EXP010,25,171,0.5984684569166855,0.02703261375427246
EXPF,25,171,0.6179136483992593,0.0774238109588623
ASTRA_AGF,50,171,0.6927672714346244,0.825244665145874
Coordinate_RF,50,171,0.6979135119884632,0.9663841724395752
EXP010,50,171,0.6175107630239327,0.027864456176757812
EXPF,50,171,0.6511665565817651,0.09215903282165527
ASTRA_AGF,100,171,0.7123547815698593,1.0012929439544678
Coordinate_RF,100,171,0.7222924164434342,0.9018826484680176
EXP010,100,171,0.6229061256894683,0.025928258895874023
EXPF,100,171,0.6555169634839093,0.10321426391601562
ASTRA_AGF,200,171,0.7345650874944273,1.114989995956421
Coordinate_RF,200,171,0.7482053239558859,1.1673758029937744
EXP010,200,171,0.6245864305164947,0.022942066192626953
EXPF,200,171,0.6585711887774014,0.07745718955993652
ASTRA_AGF,5,172,0.6611160222530921,0.6847777366638184
Coordinate_RF,5,172,0.6642649347625159,0.8457646369934082
EXP010,5,172,0.5916390041643287,0.02371048927307129
EXPF,5,172,0.5708159200910606,0.04486227035522461
ASTRA_AGF,25,172,0.6886184230077163,0.7689111232757568
Coordinate_RF,25,172,0.6972568282873093,0.7999351024627686
EXP010,25,172,0.6240102904739316,0.03130960464477539
EXPF,25,172,0.6430578659575656,0.08093547821044922
ASTRA_AGF,50,172,0.7123289655555767,0.8204562664031982
Coordinate_RF,50,172,0.7208952110202371,0.8946428298950195
EXP010,50,172,0.6255013661149602,0.027510881423950195
EXPF,50,172,0.6512173058362891,0.07490754127502441
ASTRA_AGF,100,172,0.7152937335956896,1.0606534481048584
Coordinate_RF,100,172,0.7349406098366602,0.8983020782470703
EXP010,100,172,0.6199218154205601,0.021116018295288086
EXPF,100,172,0.6467389137886645,0.07458758354187012
ASTRA_AGF,200,172,0.7356506421600263,1.0664377212524414
Coordinate_RF,200,172,0.7482075483969317,1.1398367881774902
EXP010,200,172,0.6255316390875633,0.0240933895111084
EXPF,200,172,0.6542450386963573,0.06340503692626953
ASTRA_AGF,5,173,0.6411362498865888,0.6813023090362549
Coordinate_RF,5,173,0.6392713787717297,0.748784065246582
EXP010,5,173,0.5864572949705573,0.024324893951416016
EXPF,5,173,0.5710972597928741,0.06816744804382324
ASTRA_AGF,25,173,0.6718936650091697,0.7821807861328125
Coordinate_RF,25,173,0.6747491127873929,0.8096151351928711
EXP010,25,173,0.6010846446010731,0.03381824493408203
EXPF,25,173,0.6369858172184827,0.0863656997680664
ASTRA_AGF,50,173,0.6822245037671874,0.897691011428833
Coordinate_RF,50,173,0.6992191739250303,0.8403151035308838
EXP010,50,173,0.6182261108593267,0.03607940673828125
EXPF,50,173,0.651132406469957,0.08811330795288086
ASTRA_AGF,100,173,0.7250723698991624,0.9529943466186523
Coordinate_RF,100,173,0.7374259219077275,0.9512953758239746
EXP010,100,173,0.6218595145184637,0.030243873596191406
EXPF,100,173,0.6535176028888496,0.07698678970336914
ASTRA_AGF,200,173,0.7379906801102855,1.132840633392334
Coordinate_RF,200,173,0.7564698158684421,1.1417689323425293
EXP010,200,173,0.6228127452530848,0.03102564811706543
EXPF,200,173,0.6596080526555705,0.08038687705993652
ASTRA_AGF,5,174,0.6663846024320091,0.7097783088684082
Coordinate_RF,5,174,0.6642863943746045,0.7656059265136719
EXP010,5,174,0.5910295614278299,0.019469738006591797
EXPF,5,174,0.613770507226412,0.07137751579284668
ASTRA_AGF,25,174,0.6980868682874823,0.7966108322143555
Coordinate_RF,25,174,0.7002594595193422,0.7993030548095703
EXP010,25,174,0.6169861038011589,0.02351975440979004
EXPF,25,174,0.6639634417401397,0.08213424682617188
ASTRA_AGF,50,174,0.6962117137734694,0.822650671005249
Coordinate_RF,50,174,0.6986511832900408,0.8714332580566406
EXP010,50,174,0.6242031812550612,0.024790287017822266
EXPF,50,174,0.6573365913290263,0.07383418083190918
ASTRA_AGF,100,174,0.7148351311598569,0.9054441452026367
Coordinate_RF,100,174,0.7276461422014928,0.9294764995574951
EXP010,100,174,0.621152047596828,0.02337050437927246
EXPF,100,174,0.6531253328229178,0.07726693153381348
ASTRA_AGF,200,174,0.7231621745260923,1.0948801040649414
Coordinate_RF,200,174,0.7432185655483322,1.1578898429870605
EXP010,200,174,0.6229628826581568,0.02171015739440918
EXPF,200,174,0.6564271014614358,0.07425165176391602
ASTRA_AGF,5,175,0.6439365512931156,0.6858320236206055
Coordinate_RF,5,175,0.6412312343426532,0.6767816543579102
EXP010,5,175,0.5516481540377813,0.023962974548339844
EXPF,5,175,0.46331942375964974,0.051361799240112305
ASTRA_AGF,25,175,0.7013669391567752,0.8297734260559082
Coordinate_RF,25,175,0.7103215069303688,0.8059406280517578
EXP010,25,175,0.6131631056072946,0.025293827056884766
EXPF,25,175,0.6631654072406913,0.08827948570251465
ASTRA_AGF,50,175,0.7088194744087635,0.8158102035522461
Coordinate_RF,50,175,0.7156985314053924,0.8895952701568604
EXP010,50,175,0.6157434207343038,0.02071380615234375
EXPF,50,175,0.651069685407261,0.07660222053527832
ASTRA_AGF,100,175,0.7147866063012409,0.8985531330108643
Coordinate_RF,100,175,0.7318556028219468,0.9470231533050537
EXP010,100,175,0.6187325469986834,0.030843734741210938
EXPF,100,175,0.6559495733903652,0.09740233421325684
ASTRA_AGF,200,175,0.72530643193476,1.1102001667022705
Coordinate_RF,200,175,0.7424894139155168,1.089719295501709
EXP010,200,175,0.6235166756571706,0.02915215492248535
EXPF,200,175,0.6532635460212934,0.08145308494567871
ASTRA_AGF,5,176,0.6212401907533749,0.6667373180389404
Coordinate_RF,5,176,0.6227442834907555,0.7128548622131348
EXP010,5,176,0.5072637220828893,0.024842262268066406
EXPF,5,176,0.4086094268610684,0.05289721488952637
ASTRA_AGF,25,176,0.6945839462747834,0.8443434238433838
Coordinate_RF,25,176,0.7063059660910382,0.7979614734649658
EXP010,25,176,0.6369690250986642,0.0505366325378418
EXPF,25,176,0.6433765508021163,0.09081554412841797
ASTRA_AGF,50,176,0.7162292080930814,0.8445694446563721
Coordinate_RF,50,176,0.7277611002075548,0.8290300369262695
EXP010,50,176,0.6359129335266587,0.024083852767944336
EXPF,50,176,0.6567813508381144,0.07614660263061523
ASTRA_AGF,100,176,0.7272454027996835,0.8862283229827881
Coordinate_RF,100,176,0.7450143196552552,1.009497880935669
EXP010,100,176,0.6340111352380532,0.0272524356842041
EXPF,100,176,0.6568157294655292,0.07476282119750977
ASTRA_AGF,200,176,0.7391514556955604,1.1211473941802979
Coordinate_RF,200,176,0.7556473318409165,1.087679386138916
EXP010,200,176,0.6265210062255618,0.0274813175201416
EXPF,200,176,0.655567442249626,0.07580852508544922
ASTRA_AGF,5,177,0.6518509834811407,0.7116312980651855
Coordinate_RF,5,177,0.651482571610263,0.6606738567352295
EXP010,5,177,0.6030791849825805,0.01876664161682129
