file,method,budget,episodes,mean,population_sd,repeat
audit.json,pool_F,200,10,0.6697696131141904,0.004339347140325607,False
audit.json,pool_H,200,10,0.669441359631774,0.004447588960844739,False
audit.json,pool_RF60,200,10,0.6949226001150491,0.00413739817598706,False
audit.json,pool_RF60_smooth,200,10,0.7226156106805931,0.007058324259328295,False
audit.json,pool_blend_0.00,200,10,0.6949226001150491,0.00413739817598706,False
audit.json,pool_blend_0.25,200,10,0.6951446761127656,0.003147501322908588,False
audit.json,pool_blend_0.50,200,10,0.6776152062225032,0.0035409864746043223,False
audit.json,pool_blend_0.75,200,10,0.6284056895347432,0.0035877948280709213,False
audit.json,pool_blend_1.00,200,10,0.527667027033351,0.0005816045677102266,False
audit.json,pool_metric,200,10,0.6565633049557289,0.004417462021109709,False
audit_repeat.json,EXP010,5,10,0.5524282512915606,0.05953945456097259,True
audit_repeat.json,EXPF,5,10,0.552745164528418,0.0364655502705781,True
audit_repeat.json,H_4k,5,10,0.5163813512378488,0.07157213247220826,True
audit_repeat.json,H_half,5,10,0.5426974688578831,0.04502271403408382,True
audit_repeat.json,H_k,5,10,0.53582450072864,0.0519077174421931,True
audit_repeat.json,H_mean,5,10,0.5652739813598718,0.04343059338590209,True
audit_repeat.json,LR60,5,10,0.546774279954254,0.031061638972229355,True
audit_repeat.json,LR60_smooth,5,10,0.5636364150327634,0.03601506708320061,True
audit_repeat.json,RF60,5,10,0.5369408820385431,0.03708811370630893,True
audit_repeat.json,RF60_smooth,5,10,0.5548264230214242,0.0400981856548064,True
audit_repeat.json,blend_0.00,5,10,0.5369408820385431,0.03708811370630893,True
audit_repeat.json,blend_0.25,5,10,0.5761192357113838,0.033489198815448616,True
audit_repeat.json,blend_0.50,5,10,0.6007830315422847,0.02391432257602247,True
audit_repeat.json,blend_0.75,5,10,0.5871549969823903,0.01588362440982541,True
audit_repeat.json,blend_1.00,5,10,0.529592329048082,7.423586774415969e-05,True
audit_repeat.json,pool_F,5,10,0.5323908522367942,0.041409205629225475,True
audit_repeat.json,pool_H,5,10,0.50940220900252,0.0585251034316249,True
audit_repeat.json,pool_RF60,5,10,0.511426860607185,0.03127486021605067,True
audit_repeat.json,pool_RF60_smooth,5,10,0.5398300598317296,0.03995974509198207,True
audit_repeat.json,pool_blend_0.00,5,10,0.511426860607185,0.03127486021605067,True
audit_repeat.json,pool_blend_0.25,5,10,0.5742509907629817,0.027887847712299588,True
audit_repeat.json,pool_blend_0.50,5,10,0.5922233486816821,0.018026309613625374,True
audit_repeat.json,pool_blend_0.75,5,10,0.5688575126723523,0.00838188862719111,True
audit_repeat.json,pool_blend_1.00,5,10,0.529592329048082,7.423586774415969e-05,True
audit_repeat.json,pool_metric,5,10,0.4999014801526469,0.06767969810692691,True
audit_repeat.json,EXP010,25,10,0.6121741816869667,0.013057264399624555,True
audit_repeat.json,EXPF,25,10,0.6380096808883864,0.014197329025392124,True
audit_repeat.json,H_4k,25,10,0.6204902912657795,0.013698416695338427,True
audit_repeat.json,H_half,25,10,0.6261566581357354,0.013794750479252557,True
audit_repeat.json,H_k,25,10,0.6326834814807001,0.013910829250932882,True
audit_repeat.json,H_mean,25,10,0.6382252227102334,0.01452363888321306,True
audit_repeat.json,LR60,25,10,0.6296320502611359,0.016244882976425186,True
audit_repeat.json,LR60_smooth,25,10,0.6534189097847128,0.015269252229607493,True
audit_repeat.json,RF60,25,10,0.6389018240130351,0.0169799509579301,True
audit_repeat.json,RF60_smooth,25,10,0.664676011058363,0.015333130731401096,True
audit_repeat.json,blend_0.00,25,10,0.6389018240130351,0.0169799509579301,True
audit_repeat.json,blend_0.25,25,10,0.6463452404078686,0.0152636771930591,True
audit_repeat.json,blend_0.50,25,10,0.6457917746171985,0.012485662056789219,True
audit_repeat.json,blend_0.75,25,10,0.6172311581779034,0.008795827214525547,True
audit_repeat.json,blend_1.00,25,10,0.5294160581907936,0.00019510374264940754,True
audit_repeat.json,pool_F,25,10,0.6376286425392108,0.01345131735809727,True
audit_repeat.json,pool_H,25,10,0.6339312460655158,0.013750466004962623,True
audit_repeat.json,pool_RF60,25,10,0.6360244282589818,0.012916636952969117,True
audit_repeat.json,pool_RF60_smooth,25,10,0.6679640075053587,0.012806277777793295,True
audit_repeat.json,pool_blend_0.00,25,10,0.6360244282589818,0.012916636952969117,True
audit_repeat.json,pool_blend_0.25,25,10,0.6504581336311491,0.012523431323244233,True
audit_repeat.json,pool_blend_0.50,25,10,0.6449472595782377,0.011824065312814401,True
audit_repeat.json,pool_blend_0.75,25,10,0.6028063947532143,0.008957902775025641,True
audit_repeat.json,pool_blend_1.00,25,10,0.5294160581907936,0.00019510374264940754,True
audit_repeat.json,pool_metric,25,10,0.6163912334286638,0.020928663820679157,True
audit_repeat.json,EXP010,50,10,0.6172730111272244,0.007838735449785847,True
audit_repeat.json,EXPF,50,10,0.6495378917537951,0.00941672578150858,True
audit_repeat.json,H_4k,50,10,0.642423073909772,0.010270578868125319,True
audit_repeat.json,H_half,50,10,0.6415200268985985,0.010472291187858552,True
audit_repeat.json,H_k,50,10,0.6484386177453629,0.010072826650087475,True
audit_repeat.json,H_mean,50,10,0.650895660163399,0.009698439696404625,True
audit_repeat.json,LR60,50,10,0.651204146440564,0.010910639983486915,True
audit_repeat.json,LR60_smooth,50,10,0.6703803940205266,0.013170124890562901,True
audit_repeat.json,RF60,50,10,0.6542319876824856,0.01086119327490589,True
audit_repeat.json,RF60_smooth,50,10,0.6823248077564034,0.012702441108581965,True
audit_repeat.json,blend_0.00,50,10,0.6542319876824856,0.01086119327490589,True
audit_repeat.json,blend_0.25,50,10,0.6593283307340534,0.009840914194963416,True
audit_repeat.json,blend_0.50,50,10,0.6557107000211108,0.007797722145995158,True
audit_repeat.json,blend_0.75,50,10,0.6232479608457834,0.005227339713646366,True
audit_repeat.json,blend_1.00,50,10,0.529186736425362,0.00040553743255472845,True
audit_repeat.json,pool_F,50,10,0.6541456845366709,0.009098825916769224,True
audit_repeat.json,pool_H,50,10,0.6533672064751028,0.010417144586891395,True
audit_repeat.json,pool_RF60,50,10,0.6530350474674218,0.006069491367631568,True
audit_repeat.json,pool_RF60_smooth,50,10,0.683541426538136,0.008668099127821292,True
audit_repeat.json,pool_blend_0.00,50,10,0.6530350474674218,0.006069491367631568,True
audit_repeat.json,pool_blend_0.25,50,10,0.6631651598052773,0.005805430665931977,True
audit_repeat.json,pool_blend_0.50,50,10,0.6550666115304369,0.00623855187418962,True
audit_repeat.json,pool_blend_0.75,50,10,0.6113267189875428,0.005504521410908935,True
audit_repeat.json,pool_blend_1.00,50,10,0.529186736425362,0.00040553743255472845,True
audit_repeat.json,pool_metric,50,10,0.6423137020662854,0.009807880906179916,True
audit_repeat.json,EXP010,100,10,0.6195128242719973,0.004769562795261893,True
audit_repeat.json,EXPF,100,10,0.653269495575731,0.0058105197012517885,True
audit_repeat.json,H_4k,100,10,0.6492159793391108,0.006650498957289903,True
audit_repeat.json,H_half,100,10,0.6444214406805304,0.007079033758595087,True
audit_repeat.json,H_k,100,10,0.6525498188141496,0.006095881201201091,True
audit_repeat.json,H_mean,100,10,0.6540121628305597,0.005918320189920532,True
audit_repeat.json,LR60,100,10,0.6692955997649882,0.007104207138216962,True
audit_repeat.json,LR60_smooth,100,10,0.6834409363576284,0.008129967433770332,True
audit_repeat.json,RF60,100,10,0.6734247192447201,0.006462428056540176,True
audit_repeat.json,RF60_smooth,100,10,0.7018778568187909,0.007380947480194265,True
audit_repeat.json,blend_0.00,100,10,0.6734247192447201,0.006462428056540176,True
audit_repeat.json,blend_0.25,100,10,0.6747221281879764,0.006256845604284032,True
audit_repeat.json,blend_0.50,100,10,0.6661057521297701,0.007204642708821029,True
audit_repeat.json,blend_0.75,100,10,0.6282859208223848,0.005183965520624615,True
audit_repeat.json,blend_1.00,100,10,0.5286756163511137,0.0005109003032926276,True
audit_repeat.json,pool_F,100,10,0.6619010882484377,0.006922320699593483,True
audit_repeat.json,pool_H,100,10,0.6616688895044438,0.0076134446282678635,True
audit_repeat.json,pool_RF60,100,10,0.6801688428074346,0.0049024149258543905,True
audit_repeat.json,pool_RF60_smooth,100,10,0.7072888307859858,0.005938976776890836,True
